customer_id,age,income_proxy,employment_type,credit_score_band,acquisition_channel,loan_product,loan_amount,tenure_months,interest_rate,origination_risk_grade,repayment_behavior,delinquency_status,partial_payment_flag,cashflow_volatility,acquisition_cost,approval_turnaround_days,origination_date,default_indicator,customer_lifetime_value
8342,52,Medium,Salaried,Good,App store,Personal loan,118942.26471447908,24,0.16999999999999998,C,Default,2,1,Low,5,1.3661933377784,2032-11-14,1,-61063.25330404671
8343,25,Medium,Salaried,Good,Partner referral,SME working capital,190306.61249156832,24,0.16999999999999998,C,On time,0,0,High,25,5.354496056204146,2040-08-08,0,35513.94251701713
8344,27,Medium,Salaried,Fair,Digital ad,BNPL,6390.265544774028,6,0.17,D,Late 1-15 days,0,0,High,8,1.0318945688662378,2044-11-21,0,320.56456326085754
8345,35,Low,Business,Poor,App store,Personal loan,37153.46333975314,6,0.24,E,Default,2,1,High,5,0.8543439032033111,2033-04-26,1,-23363.77433480679
8346,25,High,Salaried,Good,Digital ad,BNPL,26595.26607597612,3,0.13,C,Default,1,1,Low,8,1.5309048642352823,2036-11-25,1,-18038.385885366257
8347,47,High,Salaried,Fair,Direct mail,BNPL,6278.593535593388,3,0.17,D,On time,0,0,Low,15,6.41968972909907,2045-08-27,0,178.72761379429994
8348,60,High,Self-employed,Excellent,Partner referral,BNPL,16522.614193210546,3,0.11,A,On time,0,0,High,25,2.9599913776599376,2035-09-06,0,303.835936666459
8349,38,High,Self-employed,Excellent,Direct mail,Personal loan,231543.49095452944,6,0.13,A,On time,0,0,Low,15,6.79126255267529,2046-12-22,0,8858.183570166118
8350,40,High,Salaried,Good,Partner referral,Personal loan,307784.82065779186,12,0.15,C,On time,0,0,Medium,25,2.944116956589669,2023-08-29,0,25576.841078558296
8351,27,Medium,Salaried,Good,Digital ad,BNPL,2877.161704298308,6,0.13,C,On time,0,0,Low,8,1.2441370359789827,2047-02-16,0,110.07187648704621
8352,50,High,Salaried,Good,Digital ad,SME working capital,482818.5918007942,12,0.15,C,On time,0,0,Medium,8,0.9359246689536654,2046-01-21,0,40122.10337686649
8353,32,Medium,Salaried,Fair,Partner referral,SME working capital,208162.40774666824,3,0.19,D,On time,0,0,Medium,25,5.1498655854377215,2043-10-25,0,6626.32571657552
8354,37,Low,Salaried,Good,Partner referral,Personal loan,11789.142251270488,24,0.16999999999999998,C,On time,0,0,High,25,2.5578275362268874,2055-09-21,0,2200.0229774207546
8355,51,Medium,Self-employed,Fair,App store,Personal loan,75936.07288485966,6,0.19,D,On time,0,0,High,5,0.5017908751924938,2028-02-11,0,4263.204537661906
8356,46,High,Salaried,Fair,Partner referral,BNPL,6928.66573827861,3,0.17,D,Default,1,1,Low,25,5.876497048275441,2048-10-12,1,-4652.833326518029
8357,32,Medium,Salaried,Good,Digital ad,SME working capital,134305.74618661834,24,0.16999999999999998,C,On time,0,0,Low,8,1.7414204916588827,2063-09-19,0,25063.377921184845
8358,28,High,Salaried,Excellent,Digital ad,SME working capital,982131.1891757733,24,0.15,A,Default,1,1,Low,8,1.2599840987686168,2029-11-26,1,-526737.0382668307
8359,47,Low,Salaried,Fair,Direct mail,SME working capital,68144.79387818082,6,0.19,D,On time,0,0,Low,15,4.394787441255242,2050-01-15,0,3825.7863943003467
8360,43,Medium,Self-employed,Fair,Direct mail,BNPL,12903.653423768243,3,0.17,D,On time,0,0,High,15,2.330065366428963,2027-12-26,0,367.3178033559052
8361,46,Medium,Self-employed,Fair,Partner referral,BNPL,16595.742733037754,6,0.17,D,Late 15-30 days,0,1,Low,25,6.212128174653294,2029-08-07,0,832.5173631566104
8362,40,Low,Self-employed,Fair,Partner referral,Personal loan,22237.96323131969,3,0.19,D,Default,1,1,High,25,5.98455307812138,2045-07-27,1,-14858.684738358676
8363,52,Low,Self-employed,Fair,Direct mail,Personal loan,32082.674756432934,6,0.19,D,Default,2,1,High,15,6.139166569077449,2041-03-04,1,-20656.686155320127
8364,47,Low,Self-employed,Good,Digital ad,Personal loan,5021.578464580389,24,0.16999999999999998,C,Default,1,1,High,8,0.8525101213145606,2037-03-15,1,-2578.006384062831
8365,57,High,Salaried,Excellent,Digital ad,SME working capital,388896.94527355547,24,0.15,A,On time,0,0,High,8,1.3323334726211185,2050-07-12,0,63654.47821476386
8366,44,Low,Salaried,Good,Partner referral,Personal loan,49501.35644267116,24,0.16999999999999998,C,On time,0,0,High,25,6.1323160418143425,2035-07-02,0,9237.662865221188
8367,34,Low,Self-employed,Fair,Digital ad,SME working capital,28987.52489369671,3,0.19,D,On time,0,0,High,8,0.93957181647356,2044-09-29,0,922.7448113337305
8368,46,Low,Salaried,Fair,Partner referral,Personal loan,8551.859819648742,3,0.19,D,On time,0,0,Low,25,6.3399390062921475,2056-10-06,0,272.2269081190243
8369,23,Medium,Salaried,Good,Digital ad,BNPL,15808.601510653018,3,0.13,C,On time,0,0,Low,8,1.452672721921488,2040-07-01,0,343.7499005336758
8370,23,Medium,Salaried,Good,Digital ad,Personal loan,61353.8458547097,24,0.16999999999999998,C,On time,0,0,Low,8,1.1475254556052155,2028-10-19,0,11449.507331116132
8371,37,Medium,Salaried,Fair,Digital ad,Personal loan,91723.5428177436,6,0.19,D,Default,2,1,Medium,8,1.0907816789914904,2033-05-07,1,-59056.934978910635
8372,30,Medium,Salaried,Good,Partner referral,BNPL,28900.327868889806,6,0.13,C,On time,0,0,Medium,25,5.976581195161048,2036-08-01,0,1105.6428684099265
8373,49,Low,Self-employed,Poor,Digital ad,Personal loan,10677.52894874588,3,0.24,E,On time,0,0,Medium,8,1.8961850953629384,2030-09-10,0,429.92021539020425
8374,34,Medium,Salaried,Excellent,Digital ad,BNPL,14319.297345217738,3,0.11,A,On time,0,0,Low,8,0.5360846219410971,2024-05-13,0,263.3189318841305
8375,56,High,Business,Good,Digital ad,Personal loan,403524.6979200546,6,0.15,C,On time,0,0,Medium,8,0.622018062533595,2060-11-27,0,17836.946245513915
8376,34,Low,Salaried,Good,Digital ad,Personal loan,12233.337081345595,6,0.15,C,On time,0,0,Medium,8,1.895512721650471,2050-06-10,0,540.7485020072891
8377,52,Medium,Salaried,Fair,Partner referral,Personal loan,114012.99756072834,6,0.19,D,On time,0,0,Medium,25,6.543359699794803,2034-09-24,0,6400.920011893919
8378,42,Low,Salaried,Good,Digital ad,SME working capital,52016.05114580781,24,0.16999999999999998,C,On time,0,0,Medium,8,1.857261804136843,2050-11-26,0,9706.940952649697
8379,53,Low,Salaried,Poor,Digital ad,Personal loan,32936.27121033451,6,0.24,E,On time,0,0,High,8,1.9768918673333444,2047-07-23,0,2343.576228370541
8380,55,Medium,Business,Good,Direct mail,BNPL,16717.169403936456,3,0.13,C,On time,0,0,Medium,15,6.256464239601688,2023-08-17,0,363.50624158217397
8381,29,Medium,Salaried,Fair,Digital ad,BNPL,14615.562919395037,3,0.17,D,Default,2,1,High,8,0.6206261148578929,2046-12-27,1,-9814.844705450825
8382,23,Low,Salaried,Fair,App store,SME working capital,58322.76528478864,3,0.19,D,On time,0,0,Low,5,1.2435237904324208,2054-05-10,0,1856.5582693428369
8383,59,Medium,Salaried,Poor,Partner referral,BNPL,6122.873508984146,3,0.22,E,Default,2,1,Medium,25,4.7420524103635575,2030-07-04,1,-4060.146616690712
8384,53,High,Salaried,Good,Digital ad,Personal loan,273673.288116161,6,0.15,C,Default,2,1,Medium,8,1.7862122033723349,2057-05-31,1,-179474.15929046925
8385,49,High,Salaried,Excellent,Digital ad,BNPL,23086.04615740855,6,0.11,A,On time,0,0,Low,8,1.6165046704375574,2039-06-07,0,746.3092018675743
8386,58,High,Salaried,Excellent,App store,BNPL,27106.24691981313,3,0.11,A,On time,0,0,Low,5,1.9168541252570641,2038-08-28,0,498.45937368542945
8387,22,Medium,Salaried,Poor,Partner referral,SME working capital,247338.6954907502,3,0.24,E,On time,0,0,Medium,25,2.248319235994738,2050-12-25,0,9958.84963179662
8388,31,Medium,Self-employed,Good,Partner referral,Personal loan,128413.19694197108,24,0.16999999999999998,C,On time,0,0,High,25,2.201706081442935,2038-04-15,0,23963.743744456675
8389,25,Medium,Self-employed,Excellent,Partner referral,SME working capital,214578.91514415797,24,0.15,A,Default,2,1,High,25,6.66406246739663,2058-02-19,1,-115083.05965967535
8390,56,Low,Salaried,Fair,Partner referral,BNPL,8052.585810174518,6,0.17,D,On time,0,0,High,25,6.124291079900074,2057-10-30,0,403.9540509345861
8391,31,Medium,Salaried,Poor,Digital ad,Personal loan,115493.6985818329,3,0.24,E,On time,0,0,Medium,8,1.8087645055749115,2046-11-15,0,4650.240332651592
8392,32,Medium,Self-employed,Fair,Digital ad,Personal loan,112731.14277727205,3,0.19,D,Default,2,1,Low,8,1.8852443871560889,2026-02-02,1,-75323.288077178
8393,35,Low,Self-employed,Fair,Partner referral,SME working capital,20581.620055427913,3,0.19,D,On time,0,0,High,25,5.64898433246583,2051-06-28,0,655.1640122650861
8394,59,High,Salaried,Fair,Direct mail,SME working capital,583593.1410862493,3,0.19,D,Default,2,1,Low,15,5.364339154820932,2027-09-03,1,-389937.98166984634
8395,33,Low,Salaried,Fair,Digital ad,Personal loan,47153.39544991902,3,0.19,D,Default,2,1,High,8,0.7988033821311069,2043-05-26,1,-31506.36728937179
8396,38,Medium,Salaried,Good,Partner referral,BNPL,29562.02666387141,3,0.13,C,On time,0,0,Medium,25,4.338827974506086,2031-08-20,0,642.8110493158929
8397,37,Low,Salaried,Poor,App store,BNPL,14793.789876212273,6,0.22,E,Late 15-30 days,0,1,High,5,1.9037188605572122,2048-12-17,0,963.6366292171824
8398,56,Medium,Salaried,Good,Digital ad,Personal loan,115223.52436359807,12,0.15,C,Late 1-15 days,0,0,Medium,8,0.9985900156813935,2052-03-20,0,9575.045854635551
8399,23,Low,Salaried,Good,Digital ad,BNPL,2494.02856460366,3,0.13,C,On time,0,0,Medium,8,1.0681978331926696,2062-06-19,0,54.23136704615672
8400,32,Low,Self-employed,Poor,Digital ad,Personal loan,17063.82248420953,6,0.24,E,On time,0,0,Low,8,0.7164774720250149,2040-02-01,0,1214.1741390136558
8401,24,Medium,Salaried,Fair,Digital ad,Personal loan,115220.67960522934,3,0.19,D,On time,0,0,Low,8,1.3485407596012722,2042-06-14,0,3667.7599986189452
8402,50,Medium,Salaried,Good,Partner referral,Personal loan,106624.55694511849,24,0.16999999999999998,C,Default,1,1,Low,25,3.00169211551692,2048-11-29,1,-54739.518747190494
8403,39,Medium,Self-employed,Poor,Digital ad,Personal loan,107570.90014781895,3,0.24,E,Default,2,1,Medium,8,1.5618703583933433,2030-06-14,1,-70968.39346780014
8404,41,Low,Self-employed,Good,Digital ad,BNPL,21501.866146100903,6,0.13,C,On time,0,0,Medium,8,1.8423057429436105,2043-05-21,0,822.5991438502824
8405,35,Medium,Salaried,Excellent,Direct mail,Personal loan,78667.95957880755,6,0.13,A,On time,0,0,Medium,15,6.788123998810977,2044-08-11,0,3009.6083641424193
8406,55,Medium,Salaried,Excellent,Direct mail,SME working capital,332920.72622405813,12,0.13,A,Late 1-15 days,0,0,Low,15,4.9179060582683585,2062-08-06,0,23906.141307662998
8407,52,Medium,Salaried,Fair,Direct mail,Personal loan,70768.29129022636,6,0.19,D,Default,1,1,Low,15,3.0043952050098133,2054-04-10,1,-45564.72906416153
8408,39,High,Salaried,Good,App store,Personal loan,460834.8548408564,12,0.15,C,Default,2,1,Low,5,1.6867280354948508,2045-01-07,1,-284289.13801632146
8409,51,Medium,Salaried,Excellent,Direct mail,BNPL,3688.291485099969,3,0.11,A,Late 1-15 days,0,0,Low,15,2.3725010834764757,2048-01-14,0,67.82434577058393
8410,46,Medium,Salaried,Fair,Digital ad,BNPL,25777.311790184205,3,0.17,D,On time,0,0,High,8,1.5566068199644962,2048-09-28,0,733.781761818711
8411,40,High,Salaried,Poor,Digital ad,BNPL,10491.957754347062,6,0.22,E,On time,0,0,High,8,1.4522185688004101,2054-09-17,0,683.4242536150396
8412,29,High,Self-employed,Good,Digital ad,SME working capital,727808.8592557055,12,0.15,C,On time,0,0,High,8,0.9489366152497843,2053-08-09,0,60480.732899582945
8413,49,High,Salaried,Excellent,Digital ad,Personal loan,121991.78048058634,24,0.15,A,On time,0,0,Medium,8,1.7620903790294289,2061-04-03,0,19967.560114208434
8414,29,Medium,Salaried,Good,Digital ad,Personal loan,35005.847328662974,24,0.16999999999999998,C,On time,0,0,Medium,8,0.7551375878090616,2058-06-05,0,6532.593027184987
8415,52,Medium,Salaried,Good,Partner referral,Personal loan,32123.822913210384,24,0.16999999999999998,C,On time,0,0,Low,25,6.594570806144553,2050-05-04,0,5994.765948645825
8416,24,Low,Self-employed,Fair,Direct mail,BNPL,15577.190894958587,6,0.17,D,On time,0,0,High,15,2.974072307335814,2039-07-30,0,781.4222055540558
8417,24,Medium,Business,Good,Digital ad,SME working capital,189452.54649262567,12,0.15,C,On time,0,0,Low,8,1.2228425480222223,2050-09-03,0,15743.458898376266
8418,43,High,Self-employed,Fair,Partner referral,Personal loan,227661.88676722022,6,0.19,D,On time,0,0,High,25,6.247228615526316,2056-04-26,0,12781.398245210003
8419,38,Medium,Business,Good,Digital ad,Personal loan,80744.58215620654,24,0.16999999999999998,C,Default,1,1,High,8,1.0096534025061468,2029-12-25,1,-41453.11075898529
8420,57,High,Salaried,Good,Digital ad,BNPL,10780.236660752069,3,0.13,C,On time,0,0,High,8,1.9427402566114864,2043-05-16,0,234.41069580796466
8421,38,Medium,Salaried,Good,Digital ad,Personal loan,133935.54149792797,24,0.16999999999999998,C,On time,0,0,Low,8,1.2677095273070484,2041-07-13,0,24994.292418261175
8422,35,Medium,Salaried,Good,App store,Personal loan,95350.4251977471,24,0.16999999999999998,C,On time,0,0,Low,5,1.0806039859009522,2062-02-24,0,17793.7564812466
8423,30,High,Salaried,Good,App store,Personal loan,224088.67862544744,6,0.15,C,On time,0,0,Low,5,1.1311918547025768,2059-05-31,0,9905.360775865673
8424,51,Medium,Salaried,Excellent,Digital ad,BNPL,14731.219090105811,3,0.11,A,On time,0,0,Low,8,0.6383549836196782,2040-08-28,0,270.89380034790884
8425,42,High,Salaried,Good,App store,BNPL,26280.29674826173,3,0.13,C,Late 1-15 days,0,0,Low,5,1.0079531080847384,2051-05-13,0,571.4515219529567
8426,33,Medium,Salaried,Good,Digital ad,SME working capital,187508.44978005887,24,0.16999999999999998,C,On time,0,0,Low,8,0.8983533785873654,2062-12-06,0,34991.76523484723
8427,58,Medium,Salaried,Good,Partner referral,Personal loan,78396.61880472652,6,0.15,C,On time,0,0,Low,25,2.198586746558909,2030-03-29,0,3465.3548659046064
8428,53,Medium,Business,Good,Partner referral,Personal loan,67212.10265715592,12,0.15,C,On time,0,0,Medium,25,6.756392082364818,2058-11-26,0,5585.308802896296
8429,32,High,Salaried,Good,Direct mail,Personal loan,204186.3608219946,12,0.15,C,On time,0,0,Low,15,3.6865723396221224,2035-04-15,0,16967.835158316186
8430,41,Medium,Salaried,Poor,Digital ad,BNPL,15209.106520650814,3,0.22,E,Late 15-30 days,0,1,Low,8,0.8675924934528751,2028-08-23,0,561.0441567473317
8431,56,Low,Salaried,Poor,Digital ad,BNPL,22624.464215699234,6,0.22,E,On time,0,0,Low,8,1.7318403264853721,2035-09-20,0,1473.7104296524703
8432,32,Medium,Self-employed,Poor,Digital ad,Personal loan,70996.97987695392,3,0.24,E,On time,0,0,High,8,0.6943258785216175,2061-07-22,0,2858.623659769073
8433,29,Medium,Self-employed,Fair,Partner referral,Personal loan,53348.24452430554,6,0.19,D,On time,0,0,Medium,25,5.796439888958503,2058-06-25,0,2995.0782216137304
8434,25,Low,Salaried,Fair,Partner referral,BNPL,20480.031566897414,3,0.17,D,On time,0,0,High,25,6.466072081748627,2063-11-30,0,582.988395670618
8435,48,Medium,Salaried,Good,Direct mail,Personal loan,126069.97681952511,12,0.15,C,On time,0,0,Low,15,3.527795135853202,2059-12-17,0,10476.383321956047
8436,59,Low,Self-employed,Fair,Digital ad,Personal loan,5981.311414742315,3,0.19,D,Late 1-15 days,0,0,High,8,1.470676380793718,2042-11-22,0,190.39997699578817
8437,51,Medium,Salaried,Poor,App store,Personal loan,104052.0877769161,6,0.24,E,On time,0,0,High,5,0.9735808672398366,2034-06-06,0,7403.813196370291
8438,48,High,Business,Good,App store,SME working capital,920741.3531995976,12,0.15,C,On time,0,0,Medium,5,1.2791352838745174,2057-03-08,0,76513.37455470662
8439,42,Medium,Salaried,Good,Digital ad,BNPL,4475.4478100915085,3,0.13,C,On time,0,0,Medium,8,0.9272552781292842,2057-10-20,0,97.31630837338253
8440,41,High,Salaried,Excellent,Digital ad,Personal loan,459703.28694013174,6,0.13,A,On time,0,0,Low,8,1.121792880632793,2055-09-13,0,17586.916767719085
8441,25,Medium,Business,Excellent,Partner referral,Personal loan,39719.84197461796,12,0.13,A,On time,0,0,High,25,5.285604505766971,2025-09-10,0,2852.174947870946
8442,32,High,Salaried,Excellent,Digital ad,Personal loan,498733.07469695446,12,0.13,A,On time,0,0,Low,8,1.399323067605909,2050-11-06,0,35812.679774363176
8443,34,Low,Salaried,Good,Partner referral,Personal loan,28028.873531873058,12,0.15,C,Default,2,1,High,25,2.2529472829051924,2038-01-02,1,-17291.019141111698
8444,30,Low,Salaried,Fair,Digital ad,BNPL,22439.41530779879,6,0.17,D,On time,0,0,High,8,1.1986755893429646,2055-02-26,0,1125.6623559026011
8445,25,High,Self-employed,Excellent,Direct mail,Personal loan,125112.02514695769,24,0.15,A,On time,0,0,High,15,2.58700874514643,2036-02-19,0,20478.280366846448
8446,33,Medium,Salaried,Fair,Digital ad,Personal loan,37809.53684212766,3,0.19,D,Late 1-15 days,0,0,Low,8,1.0203521964244953,2049-05-16,0,1203.5713317348927
8447,30,Low,Salaried,Poor,Digital ad,SME working capital,97064.11815933071,3,0.24,E,Default,2,1,Medium,8,1.8417462238524298,2033-01-10,1,-64036.69133260565
8448,34,High,Salaried,Fair,Partner referral,Personal loan,495414.8536148778,3,0.19,D,Default,1,1,Low,25,2.055467642418832,2060-10-17,1,-331020.1140271756
8449,47,Medium,Self-employed,Fair,App store,Personal loan,59642.18555634678,3,0.19,D,On time,0,0,High,5,0.9065874345207419,2042-01-08,0,1898.5586889721017
8450,59,High,Salaried,Poor,Partner referral,Personal loan,236768.0172198424,3,0.24,E,Default,2,1,Low,25,4.791518044671918,2035-10-02,1,-156204.38039989147
8451,34,Medium,Salaried,Excellent,Digital ad,BNPL,2279.337602540173,3,0.11,A,On time,0,0,Low,8,0.9797520731614997,2040-07-24,0,41.91495772693452
8452,60,Medium,Salaried,Good,Digital ad,Personal loan,144501.9280542674,24,0.16999999999999998,C,On time,0,0,Low,8,1.4066151793629609,2031-08-17,0,26966.13165107317
8453,49,Medium,Self-employed,Good,Digital ad,BNPL,27694.051757771907,3,0.13,C,Late 1-15 days,0,0,High,8,1.2105699718342993,2057-05-06,0,602.192896740009
8454,40,Medium,Self-employed,Excellent,Direct mail,Personal loan,39494.270000285345,24,0.15,A,On time,0,0,Medium,15,4.211176223140253,2053-04-04,0,6464.404464716979
8455,45,Medium,Salaried,Excellent,Digital ad,BNPL,12221.701920764757,6,0.11,A,On time,0,0,Low,8,1.6647381249986795,2036-03-06,0,395.094445526016
8456,40,Medium,Self-employed,Excellent,Partner referral,Personal loan,145831.81265526323,12,0.13,A,On time,0,0,Medium,25,2.8284333931271908,2039-05-06,0,10471.78996642906
8457,34,Low,Salaried,Fair,Direct mail,SME working capital,30063.09523848774,3,0.19,D,Default,2,1,High,15,5.444369594820973,2031-01-18,1,-20087.18378393651
8458,34,Low,Salaried,Fair,Digital ad,BNPL,26464.50474225365,3,0.17,D,On time,0,0,High,8,1.4900756369451156,2026-09-02,0,753.3435244719803
8459,49,Low,Self-employed,Fair,Direct mail,SME working capital,36135.69160907247,6,0.19,D,On time,0,0,Medium,15,6.233974032706101,2026-10-23,0,2028.7307281868198
8460,23,High,Salaried,Excellent,Direct mail,Personal loan,127331.43854818959,24,0.15,A,On time,0,0,High,15,3.6367427760845294,2049-06-26,0,20841.5529605638
8461,31,Medium,Self-employed,Excellent,Direct mail,SME working capital,114099.06500322919,12,0.13,A,Late 15-30 days,0,1,Low,15,5.446821277208761,2060-12-19,0,8193.146764925914
8462,43,Medium,Business,Excellent,App store,Personal loan,113733.5486074543,6,0.13,A,On time,0,0,Low,5,1.5453903703594856,2048-05-04,0,4351.116274087326
8463,34,High,Salaried,Excellent,Digital ad,Personal loan,154920.87605363224,24,0.15,A,On time,0,0,Low,8,1.2164905289655783,2060-12-16,0,25357.379762475146
8464,30,Medium,Salaried,Good,Digital ad,BNPL,2104.71637420152,3,0.13,C,On time,0,0,Medium,8,1.16068562593588,2062-04-20,0,45.765973909572494
8465,54,High,Business,Excellent,Digital ad,SME working capital,820554.778658213,12,0.13,A,On time,0,0,Low,8,1.5603912342094666,2047-09-17,0,58921.83016589808
8466,35,Medium,Salaried,Excellent,Digital ad,Personal loan,106937.63374553318,12,0.13,A,On time,0,0,Medium,8,1.2025187179948809,2039-10-30,0,7678.90366100939
